"screen_name"	"text"	"favorite_count"	"retweet_followers_count"	"retweet_count"	"created_at"	"termo"	"url"
"marinho_ary"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 01:54:23	"Márcio França"	"https://twitter.com/marinho_ary/status/1232484020044222464"
"JosdosSantosPi5"	"@PMESP Meus parabéns a todos os nobres guerreiros 
Pois até o @jdoriajr procura sufocar o trabalho da polícia 
Que arrependimento, não ter votado no Márcio França!
#doriaforaem2022"	0	NA	0	2020-02-26 01:50:23	"Márcio França"	"https://twitter.com/JosdosSantosPi5/status/1232483011729350656"
"cjgarcia1104"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 01:43:43	"Márcio França"	"https://twitter.com/cjgarcia1104/status/1232481334393589760"
"Marcio_jfsp"	"O dinheiro do povo brasileiro banca um criminoso condenado: \"Nos primeiros 100 dias de liberdade, Lula gastou, com dinheiro público, mais de R$ 300 mil em viagens e outras despesas como salários, combustível e carros oficiais.\"
https://t.co/vVVnn7K1GH"	0	99982	2107	2020-02-26 01:36:21	"Márcio França"	"https://twitter.com/Marcio_jfsp/status/1232479482964873216"
"ZeAlvaro38"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 01:33:46	"Márcio França"	"https://twitter.com/ZeAlvaro38/status/1232478830968725504"
"DomTranquilo"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 01:28:59	"Márcio França"	"https://twitter.com/DomTranquilo/status/1232477626616279040"
"PAULINHAMB"	"E nós tivemos que votar nesse crápula para não  elegermos o Márcio França. https://t.co/0pIOlQ5EOF"	0	1699	1	2020-02-26 01:12:25	"Márcio França"	"https://twitter.com/PAULINHAMB/status/1232473457922736128"
"HenriqueTerraBR"	"@o_antagonista Confesso que votei nesse pulha por influência da Pepa. Fui enganado pelo Bolsodoria!
Deveria ter apostado do Márcio França!
É de esquerda, mas acredito que seria menos nefasto e menos desleal!
Pelo menos se posicionou com sinceridade na campanha!"	0	NA	0	2020-02-26 01:01:01	"Márcio França"	"https://twitter.com/HenriqueTerraBR/status/1232470587894681601"
"rogeriocharles1"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 01:00:47	"Márcio França"	"https://twitter.com/rogeriocharles1/status/1232470531204534272"
"valentinameyer"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:51:56	"Márcio França"	"https://twitter.com/valentinameyer/status/1232468303173410817"
"JC_Silva11"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:48:10	"Márcio França"	"https://twitter.com/JC_Silva11/status/1232467356107935744"
"VictorAlvesdaC1"	"@o_antagonista Esse Doria nunca me enganou.
Nunca votaria nesse cara.
Ele é pior que o Márcio França."	0	NA	0	2020-02-26 00:47:38	"Márcio França"	"https://twitter.com/VictorAlvesdaC1/status/1232467222137696256"
"DeboraM23971326"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:46:26	"Márcio França"	"https://twitter.com/DeboraM23971326/status/1232466918604361729"
"HugoTdeSouzaJn1"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:44:11	"Márcio França"	"https://twitter.com/HugoTdeSouzaJn1/status/1232466351949676546"
"Luitzr"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:42:31	"Márcio França"	"https://twitter.com/Luitzr/status/1232465934901661697"
"Casalusa"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:39:25	"Márcio França"	"https://twitter.com/Casalusa/status/1232465152701632513"
"Lefleur28887340"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:39:00	"Márcio França"	"https://twitter.com/Lefleur28887340/status/1232465050679463936"
"lsmendonca51"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:37:14	"Márcio França"	"https://twitter.com/lsmendonca51/status/1232464605969932290"
"JnickSilva2001"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:36:24	"Márcio França"	"https://twitter.com/JnickSilva2001/status/1232464392886734848"
"emeeme20688284"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	0	8507	66	2020-02-26 00:35:26	"Márcio França"	"https://twitter.com/emeeme20688284/status/1232464153169678337"
"emeeme20688284"	"@o_antagonista O @jdoriajr TÁ FALANDO MUITA BOSTA PELOS COTOVELOS!!!!!! Se tivesse eleições de novo pra governador hoje ele tomaria um pau do Márcio França!!! Lixo, falso e agora falastrão! #vergonhadoria"	3	NA	1	2020-02-25 22:16:32	"Márcio França"	"https://twitter.com/emeeme20688284/status/1232429196300955654"
"Brasil53565802"	"EM 2018 O BABACA NÃO DESGRUDAVA DO SACO DO @jairbolsonaro  
CRIOU ATÉ O BOLSODORIA
VIVIA SE MANIFESTANDO  PRÓ BOLSONARO
MESMO ASSIM VENCEU O MARCIO FRANÇA E LEVOU O GOVERNO DE SP POR UM TRIZ
É UM VIGARISTA E OPORTUNISTA PROFISSIONAL https://t.co/uAfc11ihYL"	205	NA	66	2020-02-26 00:34:47	"Márcio França"	"https://twitter.com/Brasil53565802/status/1232463987817603073"
"rightwing1981"	"@LavaJato2020 Foi contra marcio França,gostaria de ver ele contra o bolsonaro.a lavada vai ser linda."	2	NA	0	2020-02-26 00:22:07	"Márcio França"	"https://twitter.com/rightwing1981/status/1232460801769795584"
"HelderSalomo"	"Foi uma grande honra minha ter conhecido esse grande homem com uma coragem já vista na terra. O conheci muito antes dele integrar o ISI. Já conheci três homens de muita coragem:Abu Omar Al -Shishani, Marcio Martins Costa,o rambo do pará e João Américo França Vieira,os dois go, https://t.co/kGG94Jpeow"	1	NA	0	2020-02-26 00:06:06	"Márcio França"	"https://twitter.com/HelderSalomo/status/1232456769336573953"
"Ramon_Garage"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-26 00:04:39	"Márcio França"	"https://twitter.com/Ramon_Garage/status/1232456403152883713"
"FabioBa2012"	"@o_antagonista Deve ser difícil olhar o quintal do outro e ver que os ventos que sopram lá, são os mesmos que sopram cá. Só que em proporções muito maiores.
Certo mesmo estava o Márcio França. Infelizmente não demos ouvidos a ele. https://t.co/yE6KdctlAT"	0	3	1	2020-02-26 00:01:29	"Márcio França"	"https://twitter.com/FabioBa2012/status/1232455606411251713"
"ClimberZe"	"@GilzaNazare @jdoriajr Vejam a Márcio França com outros olhos: de longe o político mais estadista de São Paulo. Só revejam a trajetória dele e o que fez por onde passou. Em tempo, não sou esquerdista ou comunista, e o PSDB é!"	0	NA	0	2020-02-25 23:40:59	"Márcio França"	"https://twitter.com/ClimberZe/status/1232450450323992577"
"cricribarboza"	"@AlbuquerqueDavy @conexaopolitica @jdoriajr Doria só ganhou a eleição porque o Marcio França é do PSB, e o eleitor bolsonarista rejeita a esquerda, mas o socialista era uma opção melhor."	0	NA	0	2020-02-25 23:18:14	"Márcio França"	"https://twitter.com/cricribarboza/status/1232444722808905728"
"NewsReheat"	"Inconfidência paulista: é como a história, infelizmente, vai lembrar do Doria, quando isto terminar. Não foi por falta de aviso. O candidato vencido ao governo de SP, Marcio França, avisou 🗣👂👂

Doria pergunta qual conselho França deu a Lula https://t.co/7z7IgB0WVl via @YouTube https://t.co/2m6skPNo1k"	0	NA	0	2020-02-25 22:37:02	"Márcio França"	"https://twitter.com/NewsReheat/status/1232434355764527105"
"NewsReheat"	"@o_antagonista Deve ser difícil olhar o quintal do outro e ver que os ventos que sopram lá, são os mesmos que sopram cá. Só que em proporções muito maiores.
Certo mesmo estava o Márcio França. Infelizmente não demos ouvidos a ele. https://t.co/yE6KdctlAT"	4	NA	1	2020-02-25 23:16:14	"Márcio França"	"https://twitter.com/NewsReheat/status/1232444220427780097"
"JulieMetti"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-25 22:59:09	"Márcio França"	"https://twitter.com/JulieMetti/status/1232439921018728449"
"franca_james"	"@LedoSimon Wallace 
Muralha 
Rafael  Vaz 
Gabriel  ex Bahia 
Geuvanio 
Rever 
Leandro Damião 
Rômulo 
Wellington 
Márcio Araújo 
Denis Marques 
Marcelo Cirino"	0	NA	0	2020-02-25 22:44:37	"Márcio França"	"https://twitter.com/franca_james/status/1232436264017641472"
"sergiusdourado"	"@o_antagonista O @jdoriajr TÁ FALANDO MUITA BOSTA PELOS COTOVELOS!!!!!! Se tivesse eleições de novo pra governador hoje ele tomaria um pau do Márcio França!!! Lixo, falso e agora falastrão! #vergonhadoria"	0	308	1	2020-02-25 22:26:27	"Márcio França"	"https://twitter.com/sergiusdourado/status/1232431693413273600"
"Libarth"	"E nós tivemos que votar nesse crápula para não  elegermos o Márcio França. https://t.co/0pIOlQ5EOF"	1	NA	1	2020-02-25 22:09:36	"Márcio França"	"https://twitter.com/Libarth/status/1232427452653297664"
"EduParis4"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-25 21:52:30	"Márcio França"	"https://twitter.com/EduParis4/status/1232423147439296512"
"Johnnyalf7273"	"@marciofrancasp Sr. Márcio França, nenhuma palavra do João Lego Dória defendendo o governador da Bahia Rui Costa??? O Sr. é PTista???"	0	NA	0	2020-02-25 21:40:01	"Márcio França"	"https://twitter.com/Johnnyalf7273/status/1232420008053084168"
"Robson_martins8"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-25 21:37:29	"Márcio França"	"https://twitter.com/Robson_martins8/status/1232419369399046144"
"rodrigohrossi"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-25 21:33:18	"Márcio França"	"https://twitter.com/rodrigohrossi/status/1232418315081043973"
"LilianBrambill1"	"@LuizFigueira2 @jdoriajr Na verdade a polícia em peso votou no Márcio França,  quem elegeu o vagabundo aí, foi o pessoal do interior de São Paulo, e grande são Paulo,  na capital Márcio França ganhou"	1	NA	0	2020-02-25 21:26:10	"Márcio França"	"https://twitter.com/LilianBrambill1/status/1232416519591800833"
"Saracura20"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-25 20:41:37	"Márcio França"	"https://twitter.com/Saracura20/status/1232405309966241793"
"CristinaJouse"	"@CassioPatria @marciofrancasp Pura verdade, ainda não me conformo de tirarem alguém como o Márcio França, para colocar esse lixo😠😠"	1	NA	0	2020-02-25 20:32:58	"Márcio França"	"https://twitter.com/CristinaJouse/status/1232403134175154176"
"clelia21189166"	"@fn7k Ele estava empatado c/ Marcio França, então como político medíocre q é, o q fez? Bandeou-se pro lado do PR., venceu, e agora é inimigo do mesmo q até então, era super amigo... TRAIRAGEM!!! Esse é o Doria, um babaca de grife!!"	0	NA	0	2020-02-25 20:25:23	"Márcio França"	"https://twitter.com/clelia21189166/status/1232401222864457728"
"maggye_c"	"5⃣. E quais foram os políticos presentes no Fórum pela Democracia?

- Governador Flávio Dino (PCdoB), MA;
- Ciro Gomes (PDT), Sem retroescavadeira, só \"lábia\". 
- Paulo Márcio França (PSB); 
- Deputado Fed. Marcelo Ramos (PL/AM);
- Marta Suplicy;
- Eduardo Suplicy; https://t.co/R5pgOitHPj"	0	347	6	2020-02-25 20:24:14	"Márcio França"	"https://twitter.com/maggye_c/status/1232400937177812994"
"Orelhudo_"	"Cidade de São Paulo, vejam.os lixos que estão sendo cogitados a saírem candidatos a prefeitura. 

Tabata Amaral,
Pepa
Mamãe Falei
Boulos
Bruno Covas, 
Márcio França
Datena
Chalita
Mercadante
E até a mulher atual do condenado e presidiário Nove Dedos está sendo  cogitada."	0	4566	21	2020-02-25 20:14:06	"Márcio França"	"https://twitter.com/Orelhudo_/status/1232398386663391234"
"NycaMary"	"5⃣. E quais foram os políticos presentes no Fórum pela Democracia?

- Governador Flávio Dino (PCdoB), MA;
- Ciro Gomes (PDT), Sem retroescavadeira, só \"lábia\". 
- Paulo Márcio França (PSB); 
- Deputado Fed. Marcelo Ramos (PL/AM);
- Marta Suplicy;
- Eduardo Suplicy; https://t.co/R5pgOitHPj"	0	347	6	2020-02-25 19:57:50	"Márcio França"	"https://twitter.com/NycaMary/status/1232394293370916864"
"FilhoteMamae"	"5⃣. E quais foram os políticos presentes no Fórum pela Democracia?

- Governador Flávio Dino (PCdoB), MA;
- Ciro Gomes (PDT), Sem retroescavadeira, só \"lábia\". 
- Paulo Márcio França (PSB); 
- Deputado Fed. Marcelo Ramos (PL/AM);
- Marta Suplicy;
- Eduardo Suplicy; https://t.co/R5pgOitHPj"	0	347	6	2020-02-25 19:57:50	"Márcio França"	"https://twitter.com/FilhoteMamae/status/1232394291730931713"
"MarceloSAlvares"	"Arrastão em São Vicente 

Continuem Elegendo A Máfia do Márcio França Prefeitos , Mancomunados com Sua Corja 

Orla da Praia Totalmente SEM POLICIAIS , ATÉ QDO ?

QUE O @somosalianca CHEGUE LOGO , PARA COMEÇARMOS A DAR JEITO NISSO , NÃO AGUENTAMOS MAIS 

#Bolsonaroem2022"	1	NA	0	2020-02-25 19:36:43	"Márcio França"	"https://twitter.com/MarceloSAlvares/status/1232388977895800832"
"beto1255"	"@republica_ctba Pq aí vc dança 💃 né governador vc ganhou para o governo do estado pq o Márcio França não queria o PT de novo so isso Doria, o Brasil está com Bolsonaro"	0	NA	0	2020-02-25 18:59:33	"Márcio França"	"https://twitter.com/beto1255/status/1232379622437871617"
"liliibatista"	"5⃣. E quais foram os políticos presentes no Fórum pela Democracia?

- Governador Flávio Dino (PCdoB), MA;
- Ciro Gomes (PDT), Sem retroescavadeira, só \"lábia\". 
- Paulo Márcio França (PSB); 
- Deputado Fed. Marcelo Ramos (PL/AM);
- Marta Suplicy;
- Eduardo Suplicy; https://t.co/R5pgOitHPj"	0	347	6	2020-02-25 18:31:32	"Márcio França"	"https://twitter.com/liliibatista/status/1232372571309576192"
"GRDIAS3"	"5⃣. E quais foram os políticos presentes no Fórum pela Democracia?

- Governador Flávio Dino (PCdoB), MA;
- Ciro Gomes (PDT), Sem retroescavadeira, só \"lábia\". 
- Paulo Márcio França (PSB); 
- Deputado Fed. Marcelo Ramos (PL/AM);
- Marta Suplicy;
- Eduardo Suplicy; https://t.co/R5pgOitHPj"	0	347	6	2020-02-25 18:24:32	"Márcio França"	"https://twitter.com/GRDIAS3/status/1232370810796609536"
"Norris_Chico"	"5⃣. E quais foram os políticos presentes no Fórum pela Democracia?

- Governador Flávio Dino (PCdoB), MA;
- Ciro Gomes (PDT), Sem retroescavadeira, só \"lábia\". 
- Paulo Márcio França (PSB); 
- Deputado Fed. Marcelo Ramos (PL/AM);
- Marta Suplicy;
- Eduardo Suplicy; https://t.co/R5pgOitHPj"	24	NA	6	2020-02-25 17:51:03	"Márcio França"	"https://twitter.com/Norris_Chico/status/1232362384104271873"
"Marcio_Pisca"	"O dinheiro do povo brasileiro banca um criminoso condenado: \"Nos primeiros 100 dias de liberdade, Lula gastou, com dinheiro público, mais de R$ 300 mil em viagens e outras despesas como salários, combustível e carros oficiais.\"
https://t.co/vVVnn7K1GH"	0	99982	2107	2020-02-25 17:32:28	"Márcio França"	"https://twitter.com/Marcio_Pisca/status/1232357707983785984"
"ElmiroHelio"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-25 17:21:39	"Márcio França"	"https://twitter.com/ElmiroHelio/status/1232354986115334145"
"cassiagontijo"	"@republica_ctba Votei nesse cara (Dória) com alegria e esperança... para se livrar de um esquerdista (Márcio França)... naquele momento colou-se no nosso pres. Bolsonaro... decepção total... eita... ética e carácter, onde estão vocês minhas filhas ???"	0	2586	1	2020-02-25 17:00:46	"Márcio França"	"https://twitter.com/cassiagontijo/status/1232349729390026758"
"AmorimGeconias"	"Cidade de São Paulo, vejam.os lixos que estão sendo cogitados a saírem candidatos a prefeitura. 

Tabata Amaral,
Pepa
Mamãe Falei
Boulos
Bruno Covas, 
Márcio França
Datena
Chalita
Mercadante
E até a mulher atual do condenado e presidiário Nove Dedos está sendo  cogitada."	0	4566	21	2020-02-25 16:44:00	"Márcio França"	"https://twitter.com/AmorimGeconias/status/1232345509777551360"
"mdbgrava"	"@republica_ctba Votei nesse cara (Dória) com alegria e esperança... para se livrar de um esquerdista (Márcio França)... naquele momento colou-se no nosso pres. Bolsonaro... decepção total... eita... ética e carácter, onde estão vocês minhas filhas ???"	14	NA	1	2020-02-25 16:38:48	"Márcio França"	"https://twitter.com/mdbgrava/status/1232344201809080326"
"AfegaoMedi0"	"@o_antagonista @jdoriajr @jairbolsonaro Criticou o Márcio França a campanha inteira por ter vinculo com o PT, e agora defende governador do PT....."	0	NA	0	2020-02-25 16:12:38	"Márcio França"	"https://twitter.com/AfegaoMedi0/status/1232337618249142272"
"Marcio_bbsa83"	"O coronavírus já atinge todo o território da China e há 17 países asiáticos com casos. Na Europa, existem 205 pessoas infectadas em nove países. França, Alemanha ,Espanha e R Unido. Na  Itália,  sete pessoas morreram e mais de 200 casos estão registrados. 
https://t.co/uegT4p5KOR"	0	5873	1	2020-02-25 15:44:41	"Márcio França"	"https://twitter.com/Marcio_bbsa83/status/1232330583923216385"
